BIOGUIDE_ID,OFFICE,QUARTER,CATEGORY,DATE,PAYEE,START DATE,END DATE,PURPOSE,AMOUNT,YEAR,TRANSCODE,TRANSCODELONG,RECORDID,RECIP (orig.)
Y000033,HON. DON YOUNG,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
Y000033,HON. DON YOUNG,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
Y000033,HON. DON YOUNG,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
,COMMITTEE ON BUDGET,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
,COMMITTEE ON BUDGET,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
,COMMITTEE ON BUDGET,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
,COMMITTEE ON FINANCIAL SERVICE,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
,COMMITTEE ON FINANCIAL SERVICE,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
,COMMITTEE ON FINANCIAL SERVICE,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
,COMM ON EDUCATION & WORKFORCE,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
,COMM ON EDUCATION & WORKFORCE,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
,COMM ON EDUCATION & WORKFORCE,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
,COMMITTEE ON NATURAL RESOURCES,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
,COMMITTEE ON NATURAL RESOURCES,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
,COMMITTEE ON NATURAL RESOURCES,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
,COMMITTEE ON SMALL BUSINESS,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
,COMMITTEE ON SMALL BUSINESS,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
,COMMITTEE ON SMALL BUSINESS,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
B001250,HON. ROB BISHOP,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
B001250,HON. ROB BISHOP,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
B001262,HON. PAUL C. BROUN,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
B001262,HON. PAUL C. BROUN,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
B000911,HON. CORRINE BROWN,2014Q3,OTHER SERVICES,10-Sep,DCS CONGRESSIONAL LLC,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,E0193457,DCS CONGRESSIONAL LLC
B000911,HON. CORRINE BROWN,2014Q3,OTHER SERVICES,10-Sep,DCS CONGRESSIONAL LLC,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,E0193458,DCS CONGRESSIONAL LLC
B000911,HON. CORRINE BROWN,2014Q3,OTHER SERVICES,10-Sep,DCS CONGRESSIONAL LLC,8/1/14,8/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,E0193459,DCS CONGRESSIONAL LLC
B000911,HON. CORRINE BROWN,2014Q3,OTHER SERVICES,10-Sep,DCS CONGRESSIONAL LLC,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,E0193464,DCS CONGRESSIONAL LLC
B000911,HON. CORRINE BROWN,2014Q3,OTHER SERVICES,10-Sep,DCS CONGRESSIONAL LLC,9/1/14,9/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,E0193465,DCS CONGRESSIONAL LLC
C001066,HON. KATHY CASTOR,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
C001066,HON. KATHY CASTOR,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
C000266,HON. STEVE CHABOT,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
C000266,HON. STEVE CHABOT,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
C000556,HON. HOWARD COBLE,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
C000556,HON. HOWARD COBLE,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
C001063,HON. HENRY CUELLAR,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
C001063,HON. HENRY CUELLAR,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
D000619,HON. RODNEY DAVIS,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
D000619,HON. RODNEY DAVIS,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
D000610,HON. THEODORE E. DEUTCH,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
D000610,HON. THEODORE E. DEUTCH,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
F000460,HON. BLAKE FARENTHOLD,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
F000460,HON. BLAKE FARENTHOLD,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
F000030,HON. SAM FARR,2014Q3,OTHER SERVICES,7-Jul,DCS CONGRESSIONAL LLC,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,E0170671,DCS CONGRESSIONAL LLC
F000030,HON. SAM FARR,2014Q3,OTHER SERVICES,7-Aug,ICONSTITUENT LLC,8/1/14,8/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,E0182324,ICONSTITUENT LLC
F000030,HON. SAM FARR,2014Q3,OTHER SERVICES,4-Sep,DCS CONGRESSIONAL LLC,9/1/14,9/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,E0191098,DCS CONGRESSIONAL LLC
G000564,HON. CHRISTOPHER P. GIBSON,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
G000564,HON. CHRISTOPHER P. GIBSON,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
G000560,HON. TOM GRAVES,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
G000560,HON. TOM GRAVES,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
H000324,HON. ALCEE L. HASTINGS,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
H000324,HON. ALCEE L. HASTINGS,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
H000329,"HON. RICHARD ""DOC"" HASTINGS",2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
H000329,"HON. RICHARD ""DOC"" HASTINGS",2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
H001056,HON. JAIME HERRERA BEUTLER,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
H001056,HON. JAIME HERRERA BEUTLER,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
H001058,HON. BILL HUIZENGA,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
H001058,HON. BILL HUIZENGA,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
J000292,HON. BILL JOHNSON,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
J000292,HON. BILL JOHNSON,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
J000289,HON. JIM JORDAN,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
J000289,HON. JIM JORDAN,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
K000220,HON. JACK KINGSTON,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
K000220,HON. JACK KINGSTON,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
L000111,HON. TOM LATHAM,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
L000111,HON. TOM LATHAM,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
L000566,HON. ROBERT E. LATTA,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
L000566,HON. ROBERT E. LATTA,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
L000565,HON. DAVID LOEBSACK,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
L000565,HON. DAVID LOEBSACK,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
L000569,HON. BLAINE LUETKEMEYER,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
L000569,HON. BLAINE LUETKEMEYER,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
L000580,HON. MICHELLE LUJAN GRISHAM,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
L000580,HON. MICHELLE LUJAN GRISHAM,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
L000571,HON. CYNTHIA M. LUMMIS,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
L000571,HON. CYNTHIA M. LUMMIS,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
M001158,HON. KENNY MARCHANT,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
M001158,HON. KENNY MARCHANT,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
M001156,HON. PATRICK T. MCHENRY,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
M001156,HON. PATRICK T. MCHENRY,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
M001139,HON. GARY G. MILLER,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
M001139,HON. GARY G. MILLER,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
M001144,HON. JEFF MILLER,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
M001144,HON. JEFF MILLER,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
N000181,HON. DEVIN NUNES,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
N000181,HON. DEVIN NUNES,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
O000169,HON. WILLIAM L. OWENS,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
O000169,HON. WILLIAM L. OWENS,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
P000601,HON. STEVEN M. PALAZZO,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
P000601,HON. STEVEN M. PALAZZO,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
P000598,HON. JARED POLIS,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
P000598,HON. JARED POLIS,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
P000599,HON. BILL POSEY,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
P000599,HON. BILL POSEY,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
R000589,HON. E. SCOTT RIGELL,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
R000589,HON. E. SCOTT RIGELL,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
R000582,HON. DAVID P. ROE,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
R000582,HON. DAVID P. ROE,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
R000593,HON. DENNIS A. ROSS,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
R000593,HON. DENNIS A. ROSS,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
R000486,HON. LUCILLE ROYBAL-ALLARD,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
R000486,HON. LUCILLE ROYBAL-ALLARD,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
R000487,HON. EDWARD R. ROYCE,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
R000487,HON. EDWARD R. ROYCE,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
S001179,HON. AARON SCHOCK,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
S001179,HON. AARON SCHOCK,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
S001180,HON. KURT SCHRADER,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
S001180,HON. KURT SCHRADER,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
S001157,HON. DAVID SCOTT,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
S001157,HON. DAVID SCOTT,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
S001148,HON. MICHAEL K. SIMPSON,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
S001148,HON. MICHAEL K. SIMPSON,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
S000510,HON. ADAM SMITH,2014Q3,OTHER SERVICES,22-Jul,FIRESIDE21,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,742515,FIRESIDE21
S000510,HON. ADAM SMITH,2014Q3,OTHER SERVICES,26-Aug,FIRESIDE21,7/1/14,7/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,747575,FIRESIDE21
